cc_id,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,mci,ndci,ln_bg,contrast,homogeneity,energy,ASM,correlation,mean,entropy,y,x
4,0.060200000000000004,0.0742,0.0926,0.1005,0.15210178,1.8036901e-06,3.3523716e-05,0.0637,0.0988,0.060500000000000005,0.0538,0.07060000000000001,0.0746,0.06330000000000001,0.0653,0.2484472049689441,-0.1505437893531769,-0.1348039215686274,-0.10416666666666664,0.09409298310519178,-0.10416666666666664,0.2507778469197262,0.9213930348258706,1.2479784366576818,0.8069705093833781,0.002688172043010737,-0.08186858584699674,0.013888889,0.9930556,0.98616004,0.9725116,-0.006993007,3.9930556,0.119479924,-1057915.0,-302095.0
4,0.058,0.0723,0.0995,0.10740000000000001,0.15900189,2.5702536e-06,3.435343e-05,0.06380000000000001,0.06770000000000001,0.059500000000000004,0.053700000000000005,0.0879,0.0709,0.0626,0.0653,0.28699820251647695,-0.19532554257095158,-0.06189967982924226,-0.10974673829623945,0.09751190396351689,-0.10974673829623945,0.29866989117291415,0.9264432029795158,1.376210235131397,0.8180535966149506,-0.009776536312849152,-0.0764025379102173,0.013888889,0.9930556,0.98616004,0.9725116,-0.006993007,3.9930556,0.119479924,-1057915.0,-302065.0
4,0.064,0.08,0.10010000000000001,0.11040000000000001,0.17080419,3.1897157e-06,3.218326e-05,0.0698,0.0751,0.0644,0.057800000000000004,0.0913,0.081,0.0685,0.0712,0.26315789473684215,-0.15966386554621853,-0.04597701149425288,-0.1111111111111111,0.10085092971950835,-0.1111111111111111,0.2660550458715597,0.9067028985507246,1.25125,0.7901234567901234,0.006211180124223608,-0.09794044752182006,0.013888889,0.9930556,0.98616004,0.9725116,-0.006993007,3.9930556,0.119479924,-1057995.0,-302075.0
4,0.064,0.0742,0.0835,0.0902,0.15960032,1.8531382e-06,3.4480567e-05,0.0687,0.10010000000000001,0.06280000000000001,0.055900000000000005,0.07050000000000001,0.0786,0.0661,0.0697,0.17908496732026136,-0.09732360097323602,-0.08441558441558439,-0.07380607814761217,0.09717424542726089,-0.07380607814761217,0.16990920881971466,0.9257206208425721,1.1253369272237197,0.8142493638676844,0.028795811518324617,-0.07718279521176812,0.11111111,0.9444444,0.81365657,0.662037,0.5354839,3.8611112,1.0133601,-1057945.0,-302115.0
4,0.0631,0.0723,0.0806,0.08660000000000001,0.15463118,2.041161e-06,3.458939e-05,0.0664,0.0989,0.0614,0.055,0.0713,0.0771,0.0648,0.0669,0.1702702702702703,-0.08999370673379488,-0.06122448979591838,-0.06794682422451993,0.09575302554908113,-0.06794682422451993,0.15698062792251175,0.930715935334873,1.1147994467496543,0.8184176394293126,0.03212851405622489,-0.07180116605580689,0.125,0.9375,0.70403105,0.4956597,0.6835165,3.7291667,1.3614405,-1057935.0,-302125.0
4,0.0582,0.0718,0.0825,0.09040000000000001,0.14504963,2.4668425e-06,3.5594854e-05,0.063,0.09770000000000001,0.0582,0.0521,0.0673,0.0758,0.0623,0.065,0.2166890982503365,-0.11467324290998769,-0.10146862483311085,-0.10461538461538462,0.0846883079574835,-0.10461538461538462,0.2166890982503365,0.9126106194690266,1.149025069637883,0.7678100263852242,0.02710027100271005,-0.09144597405749551,0.125,0.9375,0.6714958,0.45090663,0.71572715,3.6736112,1.4413842,-1057905.0,-302125.0
4,0.0582,0.0746,0.0999,0.1092,0.15974467,2.3850441e-06,3.407573e-05,0.0656,0.0675,0.0614,0.0551,0.08850000000000001,0.0736,0.0646,0.0673,0.2801875732708089,-0.1882480957562568,-0.06050955414012735,-0.12349397590361444,0.09371488996100723,-0.12349397590361444,0.30465949820788535,0.9148351648351648,1.3391420911528151,0.7907608695652174,-0.0067476383265857014,-0.08901137765629687,0.013888889,0.9930556,0.98616004,0.9725116,-0.006993007,3.9930556,0.119479924,-1057945.0,-302055.0
4,0.055900000000000005,0.0678,0.1005,0.1071,0.14624251,1.5640288e-06,3.370503e-05,0.064,0.068,0.059800000000000006,0.054700000000000006,0.0893,0.0694,0.0629,0.06570000000000001,0.2834032354703415,-0.22469982847341338,-0.059009483667017915,-0.09620048504446235,0.10148811622822486,-0.09620048504446235,0.3141104294478527,0.938375350140056,1.4823008849557524,0.8054755043227666,0.011661807580174958,-0.06360524995457265,0.125,0.9375,0.7434773,0.5527585,0.6300314,3.7847223,1.2531759,-1057925.0,-302035.0
4,0.057800000000000004,0.0707,0.1023,0.108,0.14653969,9.85545e-07,3.234219e-05,0.0666,0.0693,0.0626,0.0575,0.08990000000000001,0.0712,0.0659,0.0687,0.26611957796014063,-0.20872971460548406,-0.06451612903225803,-0.10038910505836572,0.1032528856243442,-0.10038910505836572,0.3027744270205066,0.9472222222222223,1.446958981612447,0.8117977528089888,0.0035236081747709687,-0.05422155416663881,0.125,0.9375,0.71328604,0.508777,0.6726446,3.7430556,1.3372434,-1057945.0,-302025.0
4,0.058300000000000005,0.07200000000000001,0.1015,0.10990000000000001,0.15181045,2.1551489e-06,3.4659235e-05,0.06470000000000001,0.069,0.0608,0.055,0.0878,0.0717,0.06380000000000001,0.0661,0.2876391329818395,-0.20835623969213854,-0.07237189646064449,-0.10514198004604759,0.10115904258967151,-0.10514198004604759,0.30677764565992865,0.9235668789808917,1.409722222222222,0.8131101813110182,-0.0020876826722338805,-0.07951206292773363,0.06944445,0.9652778,0.8781359,0.7711227,0.5772167,3.9097223,0.7368934,-1057965.0,-302035.0
