,cc_id,nir,red,blue,green,emad,smad,bcmad,count,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,ndwi,b_g,b_r,mci,ndci,y,x,spatial_ref,time
205,6,0.020399999,0.0229,0.0447,0.0336,0.067221545,9.038162e-06,5.069044e-05,0.0039,0.02,0.0198,0.0201,0.018199999,0.0458,0.0231,0.0211,0.021599999,0.25139663,-0.18938051,0.0121546965,-0.057736754,0.24444446,1.3303572,1.9519651,0.88311684,0.004347819,-1957445.0,3063485.0,3832,2024-01-01
206,6,0.021499999,0.0235,0.0457,0.0341,0.069209255,6.629187e-06,4.9271068e-05,0.0039,0.0211,0.0209,0.0207,0.0191,0.0455,0.023799999,0.0219,0.0221,0.24452554,-0.18402779,-0.002192979,-0.044444453,0.22661872,1.3401759,1.9446808,0.9033613,0.0063424846,-1957355.0,3063485.0,3832,2024-01-01
207,6,0.021,0.0233,0.045399997,0.0341,0.067638576,7.656562e-06,5.077065e-05,0.0039,0.0208,0.0207,0.0206,0.0187,0.0457,0.023799999,0.021499999,0.0223,0.2468007,-0.18815331,0.0032930996,-0.051918734,0.23774955,1.3313782,1.9484978,0.882353,0.010615693,-1957395.0,3063485.0,3832,2024-01-01
208,6,0.0201,0.0224,0.0451,0.033099998,0.06632048,8.5338e-06,5.0593935e-05,0.0039,0.0201,0.0199,0.0202,0.018199999,0.0459,0.0232,0.0211,0.021699999,0.24202625,-0.19279277,0.008791194,-0.054117646,0.24436088,1.3625379,2.013393,0.8663793,0.017543871,-1957435.0,3063485.0,3832,2024-01-01
209,6,0.0207,0.023,0.045599997,0.034199998,0.06960097,6.6405414e-06,4.804339e-05,0.0039,0.0207,0.0211,0.0206,0.0191,0.0457,0.023599999,0.021699999,0.0224,0.24817514,-0.19580416,0.0010953088,-0.052631572,0.2459016,1.3333334,1.9826086,0.8771187,0.012875515,-1957335.0,3063485.0,3832,2024-01-01
210,6,0.020299999,0.022599999,0.0446,0.0336,0.06683999,8.729291e-06,5.040349e-05,0.0039,0.020299999,0.0197,0.02,0.018199999,0.0455,0.023599999,0.0213,0.0219,0.25373134,-0.19572954,0.009988905,-0.053613055,0.24675326,1.327381,1.9734514,0.8601695,0.021645024,-1957495.0,3063485.0,3832,2024-01-01
211,6,0.0219,0.024799999,0.046299998,0.0354,0.07350615,8.66341e-06,4.969594e-05,0.0039,0.023,0.0222,0.022599999,0.021,0.046699997,0.0256,0.023599999,0.0243,0.22068967,-0.17607975,0.0043010684,-0.062098473,0.23560208,1.3079096,1.8669355,0.85546875,0.015873026,-1957205.0,3063485.0,3832,2024-01-01
212,6,0.021399999,0.0241,0.0455,0.033999998,0.06911987,7.4121235e-06,5.009373e-05,0.0039,0.0212,0.0213,0.021,0.019399999,0.044999998,0.0241,0.0224,0.022799999,0.2363636,-0.17039584,-0.0055248733,-0.059340682,0.22743681,1.3382354,1.8879668,0.88796675,0.0,-1957285.0,3063485.0,3832,2024-01-01
213,6,0.021499999,0.023699999,0.0448,0.034199998,0.07010327,7.493794e-06,4.8524376e-05,0.0039,0.0218,0.0211,0.021599999,0.0196,0.0453,0.024699999,0.022699999,0.0231,0.22580644,-0.18134715,0.005549401,-0.048672568,0.22800718,1.3099415,1.8902954,0.8704453,0.02066116,-1957305.0,3063485.0,3832,2024-01-01
214,6,0.022499999,0.024899999,0.0471,0.0358,0.07497113,7.6045094e-06,4.9412676e-05,0.0039,0.022799999,0.0213,0.022599999,0.020399999,0.047599997,0.0253,0.0235,0.023799999,0.2260274,-0.17957167,0.0052798027,-0.050632905,0.22813037,1.3156425,1.8915664,0.889328,0.007968151,-1957125.0,3063485.0,3832,2024-01-01
215,6,0.0218,0.0242,0.047399998,0.0352,0.072316796,6.893879e-06,5.0556617e-05,0.0039,0.021599999,0.0213,0.021599999,0.0197,0.047399998,0.0243,0.022499999,0.022799999,0.23943664,-0.18518518,0.0,-0.052173905,0.23508771,1.3465909,1.9586776,0.89711934,0.002061852,-1957095.0,3063485.0,3832,2024-01-01
216,6,0.022,0.0244,0.047199998,0.0352,0.074902125,9.181505e-06,4.872182e-05,0.0039,0.023,0.0222,0.022699999,0.021,0.0479,0.0257,0.023799999,0.0241,0.2158895,-0.18120806,0.00736068,-0.051724132,0.23076923,1.340909,1.9344262,0.8560312,0.025948098,-1957165.0,3063485.0,3832,2024-01-01
217,6,0.021499999,0.0246,0.045399997,0.035099998,0.071120165,7.308566e-06,4.891232e-05,0.0039,0.0221,0.021,0.0218,0.0199,0.045199998,0.024999999,0.0231,0.0234,0.23374338,-0.17587939,-0.0022075018,-0.067245126,0.24028268,1.2934473,1.8455284,0.86,0.008064503,-1957295.0,3063485.0,3832,2024-01-01
218,6,0.021499999,0.0235,0.0453,0.033999998,0.06793789,6.3976645e-06,5.0113922e-05,0.0039,0.0209,0.020499999,0.020499999,0.0185,0.0455,0.023799999,0.021499999,0.0219,0.24770641,-0.18260868,0.0022026394,-0.044444453,0.22522523,1.332353,1.9276596,0.9033613,0.0063424846,-1957385.0,3063485.0,3832,2024-01-01
219,6,0.021,0.0233,0.045399997,0.0341,0.067638576,7.656562e-06,5.077065e-05,0.0039,0.0208,0.0207,0.0206,0.0187,0.0457,0.023799999,0.021499999,0.0223,0.2468007,-0.18815331,0.0032930996,-0.051918734,0.23774955,1.3313782,1.9484978,0.882353,0.010615693,-1957395.0,3063485.0,3832,2024-01-01
220,6,0.021499999,0.0234,0.0457,0.0345,0.06896091,6.751549e-06,4.9818864e-05,0.0039,0.0211,0.0208,0.0208,0.0191,0.045399997,0.023799999,0.022,0.0222,0.2477396,-0.19170985,-0.0032930996,-0.04231627,0.23214287,1.3246377,1.9529915,0.9033613,0.008474562,-1957365.0,3063485.0,3832,2024-01-01
221,6,0.0207,0.023,0.045599997,0.034199998,0.06960097,6.6405414e-06,4.804339e-05,0.0039,0.0207,0.0211,0.0206,0.0191,0.0457,0.023599999,0.021699999,0.0224,0.24817514,-0.19580416,0.0010953088,-0.052631572,0.2459016,1.3333334,1.9826086,0.8771187,0.012875515,-1957335.0,3063485.0,3832,2024-01-01
222,6,0.020499999,0.0231,0.0444,0.0335,0.06870678,6.8547665e-06,4.8063368e-05,0.0039,0.0211,0.0211,0.0212,0.019399999,0.0455,0.0242,0.0222,0.022799999,0.2248629,-0.1837456,0.0122358175,-0.059633054,0.24074079,1.325373,1.9220779,0.8471074,0.023255814,-1957325.0,3063485.0,3832,2024-01-01
223,6,0.021499999,0.0246,0.045399997,0.035099998,0.071120165,7.308566e-06,4.891232e-05,0.0039,0.0221,0.021,0.0218,0.0199,0.045199998,0.024999999,0.0231,0.0234,0.23374338,-0.17587939,-0.0022075018,-0.067245126,0.24028268,1.2934473,1.8455284,0.86,0.008064503,-1957295.0,3063485.0,3832,2024-01-01
224,6,0.021599999,0.025799999,0.0502,0.043399997,0.06675386,5.4312286e-06,4.5174736e-05,0.0037999998,0.0213,0.0199,0.020299999,0.018099999,0.0491,0.029399998,0.023,0.023799999,0.36263734,-0.25433525,-0.011077543,-0.08860761,0.3353846,1.1566821,1.9457365,0.7346939,0.06521738,-1957675.0,3063485.0,3832,2024-01-01
225,6,0.023899999,0.026899999,0.049599998,0.038799997,0.07698289,8.3517725e-06,4.9024562e-05,0.0039,0.023599999,0.0223,0.023,0.021,0.0481,0.0275,0.0246,0.024799999,0.2556634,-0.18112633,-0.015353115,-0.059055135,0.23763955,1.2783506,1.8438661,0.86909086,0.011029428,-1957605.0,3063485.0,3832,2024-01-01
226,6,0.0235,0.0264,0.048899997,0.0379,0.076118834,8.815748e-06,4.7892892e-05,0.0039,0.0233,0.0222,0.022799999,0.0207,0.0479,0.027099999,0.0245,0.0246,0.24876446,-0.17884916,-0.010330561,-0.058116246,0.2345277,1.2902373,1.8522726,0.8671587,0.01308409,-1957585.0,3063485.0,3832,2024-01-01
227,6,0.023799999,0.0265,0.049,0.038399998,0.07716631,8.645904e-06,4.854047e-05,0.0039,0.0234,0.0222,0.023,0.0208,0.048,0.027199998,0.0246,0.024699999,0.25081432,-0.183359,-0.01030926,-0.053677954,0.2347267,1.2760417,1.8490566,0.875,0.01303536,-1957595.0,3063485.0,3832,2024-01-01
228,6,0.0279,0.0534,0.0695,0.087,0.08475999,4.087239e-06,2.9199386e-05,0.0036,0.0231,0.019399999,0.0191,0.0173,0.065,0.0683,0.0296,0.0317,0.6399624,-0.23931624,-0.03345726,-0.31365314,0.5143603,0.7988506,1.3014982,0.40849194,0.12243223,-1957785.0,3063485.0,3832,2024-01-01
229,6,0.031,0.0523,0.0669,0.081999995,0.09476171,4.358068e-06,3.5998873e-05,0.0037999998,0.025899999,0.0212,0.0211,0.0188,0.0565,0.0696,0.032899998,0.035,0.59068865,-0.22114667,-0.08427878,-0.2557023,0.45132744,0.8158537,1.2791587,0.4454023,0.14191963,-1957765.0,3063485.0,3832,2024-01-01
230,6,0.022499999,0.0729,0.100099996,0.129,0.07595002,2.724576e-06,2.1436283e-05,0.0033,0.019299999,0.0158,0.014699999,0.0137,0.0805,0.0733,0.0245,0.0265,0.7954071,-0.2778603,-0.10852712,-0.52830184,0.7029703,0.775969,1.3731139,0.30695772,0.0027359733,-1957915.0,3063485.0,3832,2024-01-01
231,6,0.021599999,0.0757,0.106,0.1357,0.074334286,2.6566684e-06,2.1776532e-05,0.0033,0.019199999,0.0162,0.015199999,0.0139999995,0.0725,0.0726,0.024,0.026099999,0.7985421,-0.28382215,-0.18767507,-0.55601233,0.7253656,0.78113484,1.4002641,0.29752064,-0.020903578,-1957885.0,3063485.0,3832,2024-01-01
232,6,0.022,0.0806,0.1087,0.1398,0.07088796,2.5890974e-06,1.981178e-05,0.0033999998,0.018299999,0.0185,0.015299999,0.0145,0.0844,0.0779,0.0235,0.026099999,0.8027079,-0.26860252,-0.12584154,-0.5711501,0.72805935,0.7775394,1.3486352,0.28241336,-0.017034706,-1958015.0,3063485.0,3832,2024-01-01
233,7,0.021399999,0.0872,0.118099995,0.15089999,0.07205127,2.3866533e-06,1.6681719e-05,0.0033,0.0162,0.0142,0.0137,0.0126,0.0942,0.0817,0.0223,0.024699999,0.8335359,-0.2675346,-0.112576514,-0.60589325,0.751596,0.78263754,1.3543577,0.2619339,-0.032563668,-1958245.0,3063485.0,3832,2024-01-01
234,7,0.021599999,0.0881,0.1188,0.1522,0.07235266,2.4203598e-06,1.7027718e-05,0.0033,0.0163,0.0143,0.0139,0.0127,0.0942,0.0819,0.022599999,0.024999999,0.832631,-0.2667499,-0.115492955,-0.6061987,0.7514385,0.7805519,1.3484676,0.26373625,-0.036470592,-1958255.0,3063485.0,3832,2024-01-01
235,7,0.023899999,0.0894,0.119899996,0.1531,0.078473866,2.399653e-06,1.788569e-05,0.0033,0.0184,0.0169,0.0158,0.0145,0.0963,0.084199995,0.024899999,0.027199998,0.81290704,-0.26268038,-0.10915817,-0.5781113,0.72994345,0.7831482,1.3411633,0.283848,-0.029953955,-1958265.0,3063485.0,3832,2024-01-01
236,7,0.0206,0.0865,0.11669999,0.14989999,0.07171237,2.2698164e-06,1.6626851e-05,0.0033,0.015999999,0.0139999995,0.013599999,0.012399999,0.0941,0.0819,0.0222,0.024699999,0.8336392,-0.2681895,-0.10721061,-0.6153128,0.7583577,0.77851903,1.3491329,0.25152627,-0.027315892,-1958235.0,3063485.0,3832,2024-01-01
237,7,0.0206,0.0865,0.11669999,0.14989999,0.07171237,2.2698164e-06,1.6626851e-05,0.0033,0.015999999,0.0139999995,0.013599999,0.012399999,0.0941,0.0819,0.0222,0.024699999,0.8336392,-0.2681895,-0.10721061,-0.6153128,0.7583577,0.77851903,1.3491329,0.25152627,-0.027315892,-1958235.0,3063485.0,3832,2024-01-01
238,7,0.0199,0.0866,0.1182,0.1522,0.07207686,2.153188e-06,1.681125e-05,0.0033,0.015299999,0.0142,0.0132,0.0121,0.0941,0.081999995,0.021599999,0.023899999,0.8403869,-0.27470687,-0.113518596,-0.62629104,0.76873916,0.7766097,1.364896,0.24268293,-0.027283533,-1958225.0,3063485.0,3832,2024-01-01
239,7,0.0199,0.0866,0.1182,0.1522,0.07207686,2.153188e-06,1.681125e-05,0.0033,0.015299999,0.0142,0.0132,0.0121,0.0941,0.081999995,0.021599999,0.023899999,0.8403869,-0.27470687,-0.113518596,-0.62629104,0.76873916,0.7766097,1.364896,0.24268293,-0.027283533,-1958225.0,3063485.0,3832,2024-01-01
240,7,0.0206,0.0865,0.11669999,0.14989999,0.07171237,2.2698164e-06,1.6626851e-05,0.0033,0.015999999,0.0139999995,0.013599999,0.012399999,0.0941,0.0819,0.0222,0.024699999,0.8336392,-0.2681895,-0.10721061,-0.6153128,0.7583577,0.77851903,1.3491329,0.25152627,-0.027315892,-1958235.0,3063485.0,3832,2024-01-01
241,7,0.0206,0.0865,0.11669999,0.14989999,0.07171237,2.2698164e-06,1.6626851e-05,0.0033,0.015999999,0.0139999995,0.013599999,0.012399999,0.0941,0.0819,0.0222,0.024699999,0.8336392,-0.2681895,-0.10721061,-0.6153128,0.7583577,0.77851903,1.3491329,0.25152627,-0.027315892,-1958235.0,3063485.0,3832,2024-01-01
242,7,0.022499999,0.085099995,0.1169,0.14909999,0.075253524,2.3583113e-06,1.6831542e-05,0.0032,0.018099999,0.017099999,0.015299999,0.0139999995,0.0972,0.0808,0.023699999,0.025999999,0.8138685,-0.2732707,-0.09201307,-0.58178437,0.7377623,0.7840376,1.3736781,0.27846533,-0.02591922,-1958285.0,3063485.0,3832,2024-01-01
243,7,0.022499999,0.085099995,0.1169,0.14909999,0.075253524,2.3583113e-06,1.6831542e-05,0.0032,0.018099999,0.017099999,0.015299999,0.0139999995,0.0972,0.0808,0.023699999,0.025999999,0.8138685,-0.2732707,-0.09201307,-0.58178437,0.7377623,0.7840376,1.3736781,0.27846533,-0.02591922,-1958285.0,3063485.0,3832,2024-01-01
244,7,0.0233,0.0857,0.1179,0.14919999,0.07369676,2.5632678e-06,1.7546832e-05,0.0032,0.0185,0.016999999,0.0158,0.0144,0.0973,0.0814,0.0246,0.026899999,0.80848485,-0.27032778,-0.095724896,-0.57247704,0.7298551,0.79021454,1.3757293,0.2862408,-0.025733083,-1958295.0,3063485.0,3832,2024-01-01
245,7,0.022499999,0.085099995,0.1169,0.14909999,0.075253524,2.3583113e-06,1.6831542e-05,0.0032,0.018099999,0.017099999,0.015299999,0.0139999995,0.0972,0.0808,0.023699999,0.025999999,0.8138685,-0.2732707,-0.09201307,-0.58178437,0.7377623,0.7840376,1.3736781,0.27846533,-0.02591922,-1958285.0,3063485.0,3832,2024-01-01
246,7,0.0233,0.0857,0.1179,0.14919999,0.07369676,2.5632678e-06,1.7546832e-05,0.0032,0.0185,0.016999999,0.0158,0.0144,0.0973,0.0814,0.0246,0.026899999,0.80848485,-0.27032778,-0.095724896,-0.57247704,0.7298551,0.79021454,1.3757293,0.2862408,-0.025733083,-1958295.0,3063485.0,3832,2024-01-01
247,7,0.0221,0.086899996,0.119399995,0.15169999,0.07195421,2.2756874e-06,1.7141985e-05,0.0030999999,0.0169,0.0143,0.0143,0.0128999995,0.095599994,0.080699995,0.0232,0.0255,0.8277108,-0.27158424,-0.11069768,-0.59449536,0.7456847,0.78707975,1.3739932,0.27385378,-0.036992844,-1958305.0,3063485.0,3832,2024-01-01
248,7,0.0221,0.086899996,0.119399995,0.15169999,0.07195421,2.2756874e-06,1.7141985e-05,0.0030999999,0.0169,0.0143,0.0143,0.0128999995,0.095599994,0.080699995,0.0232,0.0255,0.8277108,-0.27158424,-0.11069768,-0.59449536,0.7456847,0.78707975,1.3739932,0.27385378,-0.036992844,-1958305.0,3063485.0,3832,2024-01-01
249,7,0.02,0.087,0.1195,0.1529,0.068940625,1.8814444e-06,1.6498607e-05,0.003,0.015299999,0.011,0.012499999,0.011299999,0.093899995,0.079799995,0.0213,0.023699999,0.8488512,-0.27469778,-0.11996252,-0.62616825,0.76865244,0.78155655,1.3735632,0.25062656,-0.043165486,-1958315.0,3063485.0,3832,2024-01-01
250,7,0.02,0.087,0.1195,0.1529,0.068940625,1.8814444e-06,1.6498607e-05,0.003,0.015299999,0.011,0.012499999,0.011299999,0.093899995,0.079799995,0.0213,0.023699999,0.8488512,-0.27469778,-0.11996252,-0.62616825,0.76865244,0.78155655,1.3735632,0.25062656,-0.043165486,-1958315.0,3063485.0,3832,2024-01-01
251,7,0.0201,0.087699994,0.1204,0.1537,0.068582125,1.8084377e-06,1.6510292e-05,0.003,0.0150999995,0.0109,0.012399999,0.0112,0.0938,0.08,0.0212,0.023699999,0.85069233,-0.27340513,-0.12418299,-0.62708724,0.76869965,0.7833442,1.3728621,0.25125,-0.045915306,-1958325.0,3063485.0,3832,2024-01-01
252,7,0.0201,0.087699994,0.1204,0.1537,0.068582125,1.8084377e-06,1.6510292e-05,0.003,0.0150999995,0.0109,0.012399999,0.0112,0.0938,0.08,0.0212,0.023699999,0.85069233,-0.27340513,-0.12418299,-0.62708724,0.76869965,0.7833442,1.3728621,0.25125,-0.045915306,-1958325.0,3063485.0,3832,2024-01-01
253,7,0.018,0.084699996,0.1205,0.1531,0.061042894,1.6872465e-06,1.503693e-05,0.0029,0.0138,0.0103,0.011299999,0.0103,0.0951,0.0755,0.0196,0.021599999,0.86253047,-0.28763667,-0.11781075,-0.6494644,0.7895968,0.7870673,1.4226683,0.23841059,-0.05742821,-1958365.0,3063485.0,3832,2024-01-01
254,7,0.0179,0.0854,0.122899994,0.1542,0.061551407,1.6963183e-06,1.5145824e-05,0.0029,0.0138,0.010199999,0.011299999,0.0103,0.0951,0.0755,0.0195,0.021599999,0.86344415,-0.28714526,-0.12752292,-0.65343666,0.79198134,0.7970168,1.43911,0.2370861,-0.061528925,-1958375.0,3063485.0,3832,2024-01-01
255,7,0.016999999,0.0828,0.1205,0.1522,0.063025855,1.5818118e-06,1.4440243e-05,0.0029,0.0134,0.01,0.011299999,0.0103,0.0936,0.073199995,0.0187,0.0208,0.8617737,-0.29531914,-0.12564223,-0.6593187,0.7990543,0.7917214,1.4553139,0.23224044,-0.061538506,-1958415.0,3063485.0,3832,2024-01-01
256,7,0.0167,0.0839,0.12239999,0.15519999,0.06294579,1.5605807e-06,1.4214208e-05,0.0029,0.0133,0.0099,0.011299999,0.0103,0.0937,0.073,0.0186,0.0207,0.8642643,-0.2982016,-0.13280886,-0.66799206,0.80570096,0.7886598,1.4588796,0.22876713,-0.069470994,-1958405.0,3063485.0,3832,2024-01-01
257,7,0.0177,0.0805,0.1178,0.1475,0.06275988,1.6805171e-06,1.4468038e-05,0.0029,0.0138,0.0099,0.0115,0.0104,0.0936,0.072299995,0.0187,0.021,0.8553459,-0.29385963,-0.11447493,-0.63951117,0.78571427,0.79864407,1.463354,0.2448133,-0.053664956,-1958435.0,3063485.0,3832,2024-01-01
258,7,0.0175,0.0818,0.1187,0.1494,0.063607074,1.630038e-06,1.4631613e-05,0.0029,0.0139,0.0099,0.0115,0.0104,0.0936,0.0722,0.0187,0.0211,0.85705405,-0.29238755,-0.11822892,-0.64753276,0.7902936,0.7945114,1.4511002,0.24238227,-0.06233765,-1958425.0,3063485.0,3832,2024-01-01
259,7,0.021699999,0.080699995,0.1169,0.1444,0.07088796,2.4977028e-06,1.8373305e-05,0.0030999999,0.0178,0.0164,0.015299999,0.014099999,0.095699996,0.072799996,0.022599999,0.0246,0.8083907,-0.28298536,-0.09971779,-0.5761719,0.73871166,0.8095568,1.448575,0.29807693,-0.0514658,-1958465.0,3063485.0,3832,2024-01-01
260,7,0.021699999,0.080699995,0.1169,0.1444,0.07088796,2.4977028e-06,1.8373305e-05,0.0030999999,0.0178,0.0164,0.015299999,0.014099999,0.095699996,0.072799996,0.022599999,0.0246,0.8083907,-0.28298536,-0.09971779,-0.5761719,0.73871166,0.8095568,1.448575,0.29807693,-0.0514658,-1958465.0,3063485.0,3832,2024-01-01
261,7,0.0207,0.0229,0.044499997,0.0336,0.06824264,7.778984e-06,4.9562248e-05,0.0039,0.0211,0.0218,0.0208,0.019299999,0.046099998,0.023599999,0.021699999,0.022699999,0.2352941,-0.18938051,0.017660055,-0.050458714,0.23756903,1.3244047,1.9432313,0.8771187,0.015053739,-1957255.0,3063485.0,3832,2024-01-01
262,6,0.022599999,0.0254,0.047199998,0.0358,0.07786748,1.0060507e-05,5.1869e-05,0.0039999997,0.022599999,0.024699999,0.0232,0.021699999,0.0495,0.0252,0.023799999,0.024,0.2135593,-0.16993463,0.02378492,-0.05833335,0.2260274,1.3184358,1.8582677,0.8968254,-0.0039525623,-1956945.0,3063485.0,3832,2024-01-01
263,6,0.020399999,0.022699999,0.0449,0.0336,0.06623366,7.6603765e-06,5.0461214e-05,0.0039,0.0208,0.021,0.0207,0.0191,0.0466,0.022699999,0.021499999,0.0219,0.23756903,-0.19360569,0.018579224,-0.053364266,0.24444446,1.3363096,1.9779737,0.8986784,0.0,-1956975.0,3063485.0,3832,2024-01-01
264,6,0.020399999,0.022699999,0.0449,0.0336,0.06623366,7.6603765e-06,5.0461214e-05,0.0039,0.0208,0.021,0.0207,0.0191,0.0466,0.022699999,0.021499999,0.0219,0.23756903,-0.19360569,0.018579224,-0.053364266,0.24444446,1.3363096,1.9779737,0.8986784,0.0,-1956975.0,3063485.0,3832,2024-01-01
265,6,0.021,0.0234,0.045399997,0.033999998,0.06916018,7.057196e-06,4.773256e-05,0.0039,0.0218,0.0219,0.021699999,0.02,0.0471,0.023699999,0.022599999,0.0229,0.22082587,-0.18466899,0.018378407,-0.054054048,0.2363636,1.3352941,1.9401709,0.886076,0.006369416,-1957015.0,3063485.0,3832,2024-01-01
266,6,0.021,0.0234,0.045399997,0.033999998,0.06916018,7.057196e-06,4.773256e-05,0.0039,0.0218,0.0219,0.021699999,0.02,0.0471,0.023699999,0.022599999,0.0229,0.22082587,-0.18466899,0.018378407,-0.054054048,0.2363636,1.3352941,1.9401709,0.886076,0.006369416,-1957015.0,3063485.0,3832,2024-01-01
267,6,0.0212,0.0233,0.0469,0.034399997,0.06901573,7.0738374e-06,4.880483e-05,0.0039,0.0211,0.0212,0.0212,0.019399999,0.0469,0.0235,0.022,0.022599999,0.23741005,-0.19237432,0.0,-0.047191013,0.23741005,1.3633722,2.0128756,0.9021277,0.004273497,-1957035.0,3063485.0,3832,2024-01-01
268,6,0.0211,0.0233,0.046499997,0.0345,0.06944637,7.4626087e-06,4.9434213e-05,0.0039,0.0211,0.0211,0.0212,0.019299999,0.047,0.0235,0.022,0.022599999,0.23877919,-0.19377163,0.005347605,-0.04954955,0.2410072,1.347826,1.9957081,0.8978723,0.004273497,-1957055.0,3063485.0,3832,2024-01-01
269,6,0.0208,0.022699999,0.0459,0.0343,0.06867505,7.6774895e-06,4.894313e-05,0.0039,0.0209,0.021,0.021,0.019299999,0.0468,0.0233,0.021599999,0.0223,0.24050634,-0.2035088,0.009708742,-0.04367813,0.24500906,1.3381923,2.0220265,0.8927039,0.013043498,-1957065.0,3063485.0,3832,2024-01-01
270,6,0.022599999,0.0246,0.046499997,0.0349,0.07061626,7.592541e-06,4.8683425e-05,0.0039,0.0223,0.021499999,0.0218,0.0201,0.0468,0.0245,0.0231,0.0233,0.23104054,-0.17310923,0.0032154487,-0.04237289,0.21391305,1.3323781,1.8902439,0.92244893,-0.0020366565,-1956995.0,3063485.0,3832,2024-01-01
271,6,0.022,0.0243,0.0457,0.0348,0.072406635,1.13691085e-05,4.89199e-05,0.0039,0.0223,0.023699999,0.022799999,0.0211,0.0482,0.0246,0.0235,0.0234,0.20833337,-0.17766498,0.026624084,-0.04967602,0.22535212,1.3132184,1.8806584,0.894309,0.006134959,-1956895.0,3063485.0,3832,2024-01-01
272,6,0.022,0.0244,0.046,0.0347,0.07319567,1.2766248e-05,4.9899638e-05,0.0039,0.0232,0.0243,0.0235,0.022,0.048899997,0.0255,0.023899999,0.0242,0.19243987,-0.17428087,0.030558452,-0.051724132,0.22398588,1.3256484,1.8852459,0.8627451,0.022044089,-1956885.0,3063485.0,3832,2024-01-01
273,6,0.022599999,0.0251,0.046499997,0.035499997,0.074855514,1.3135415e-05,4.991566e-05,0.0039,0.0232,0.0245,0.0235,0.022,0.049,0.0256,0.023899999,0.0243,0.20338981,-0.17161712,0.026178027,-0.05241093,0.22203097,1.3098592,1.8525895,0.8828125,0.009861916,-1956875.0,3063485.0,3832,2024-01-01
274,6,0.020499999,0.022799999,0.0449,0.0338,0.067228064,7.814574e-06,5.069391e-05,0.0039,0.0201,0.0196,0.0198,0.018,0.045599997,0.0234,0.0212,0.021699999,0.26119402,-0.1943463,0.007734773,-0.053117786,0.24493556,1.3284024,1.9692984,0.87606835,0.012987032,-1957465.0,3063485.0,3832,2024-01-01
275,6,0.0243,0.0749,0.1019,0.131,0.08212124,2.9653995e-06,2.4628873e-05,0.0033999998,0.021399999,0.0188,0.0167,0.015899999,0.0823,0.0753,0.0266,0.0286,0.77386594,-0.27246234,-0.10640607,-0.51008064,0.6870573,0.7778626,1.3604805,0.32270914,0.002663111,-1957925.0,3063485.0,3832,2024-01-01
276,6,0.0179,0.0828,0.115399994,0.14899999,0.061149545,1.9119561e-06,1.5095731e-05,0.0032,0.0142,0.0134,0.012399999,0.0117999995,0.0905,0.0769,0.019199999,0.0212,0.8463445,-0.28559098,-0.12093248,-0.64448863,0.7855002,0.7744967,1.3937197,0.23276983,-0.03694429,-1958085.0,3063485.0,3832,2024-01-01
277,6,0.018099999,0.083399996,0.118099995,0.1522,0.062750146,1.8354802e-06,1.44552005e-05,0.0032,0.0142,0.0134,0.0123,0.0117999995,0.0906,0.076699995,0.019,0.0209,0.85045594,-0.29202038,-0.13176806,-0.6433497,0.787434,0.7759527,1.4160671,0.23598436,-0.04184886,-1958105.0,3063485.0,3832,2024-01-01
278,6,0.0174,0.082899995,0.116299994,0.1507,0.06190808,1.9029468e-06,1.4718149e-05,0.0032,0.0137,0.013499999,0.012,0.0111,0.0906,0.0753,0.0184,0.020299999,0.8524893,-0.29023978,-0.124214575,-0.65304077,0.79298043,0.77173185,1.4028951,0.2310757,-0.048040424,-1958125.0,3063485.0,3832,2024-01-01
