cc_id,nir,red,blue,green,emad,smad,bcmad,nir08,nir09,swir16,swir22,coastal,rededge1,rededge2,rededge3,mndwi,ndti,cai,ndvi,evi,savi,ndwi,b_g,b_r,mci,ndci,ln_bg,contrast,homogeneity,energy,ASM,correlation,mean,entropy,y,x
3,0.0274,0.0432,0.0733,0.07970000000000001,0.075302236,3.6810277e-06,2.7162036e-05,0.026500000000000003,0.0442,0.028800000000000003,0.026000000000000002,0.06670000000000001,0.0419,0.027600000000000003,0.0284,0.4691244239631336,-0.29698942229454844,-0.0471428571428571,-0.22379603399433431,0.03433534640700279,-0.22379603399433431,0.4883286647992531,0.9196988707653702,1.6967592592592593,0.6539379474940334,-0.015276145710928347,-0.08370897690356352,0.16666667,0.9166667,0.6972167,0.4861111,0.5555556,5.25,1.4182959,-1088545.0,-279215.0
3,0.0268,0.0434,0.0712,0.078,0.06759022,3.7305622e-06,2.7087295e-05,0.0286,0.0362,0.029300000000000003,0.026600000000000002,0.06380000000000001,0.0419,0.030100000000000002,0.030100000000000002,0.4538676607642124,-0.2850082372322899,-0.05481481481481474,-0.23646723646723647,0.03133297928836963,-0.23646723646723647,0.4885496183206106,0.9128205128205128,1.640552995391705,0.6396181384248211,-0.0175849941383353,-0.09121600827166168,0.22222222,0.8888889,0.5823404,0.33912036,0.64356434,5.2222223,2.0338273,-1088485.0,-279175.0
3,0.028900000000000002,0.043500000000000004,0.0694,0.0757,0.07559851,3.8050025e-06,2.8408687e-05,0.029,0.0381,0.029900000000000003,0.027100000000000003,0.06330000000000001,0.0438,0.030100000000000002,0.0307,0.4337121212121212,-0.27013422818791943,-0.045968349660889175,-0.20165745856353592,0.03736677930855213,-0.20165745856353592,0.4474187380497132,0.916776750330251,1.5954022988505747,0.6598173515981736,0.003436426116838427,-0.0868912929306443,0.16666667,0.9166667,0.6060396,0.36728394,0.6625,4.5555553,1.6393039,-1088515.0,-279255.0
3,0.027200000000000002,0.0437,0.0742,0.0811,0.07075564,3.2216965e-06,2.5930443e-05,0.0264,0.039900000000000005,0.0279,0.0252,0.0645,0.042100000000000005,0.027600000000000003,0.028200000000000003,0.4880733944954128,-0.29967948717948717,-0.0699351117519827,-0.23272214386459802,0.03315595579205895,-0.23272214386459802,0.4976915974145891,0.9149198520345252,1.6979405034324941,0.6460807600950118,-0.018648018648018613,-0.08891881094803257,0.20833333,0.8958333,0.69381917,0.48138502,0.5134039,4.9652777,1.7122902,-1088575.0,-279255.0
3,0.028,0.0415,0.0648,0.0714,0.07048595,4.381585e-06,2.9778525e-05,0.0285,0.037200000000000004,0.0297,0.027100000000000003,0.0585,0.042300000000000004,0.0296,0.030000000000000002,0.4124629080118694,-0.2648361381753765,-0.05109489051094885,-0.19424460431654678,0.03603034134007586,-0.19424460431654678,0.43661971830985924,0.9075630252100839,1.56144578313253,0.6619385342789598,0.009546539379474963,-0.09699226598730983,0.06944445,0.9652778,0.84042126,0.7063079,0.69684213,4.1319447,0.88277835,-1088445.0,-279235.0
3,0.027600000000000003,0.0422,0.06760000000000001,0.0742,0.07433497,3.902322e-06,2.798187e-05,0.029900000000000003,0.0373,0.030500000000000003,0.0285,0.0596,0.043000000000000003,0.030500000000000003,0.031400000000000004,0.4173829990448902,-0.27491408934707906,-0.06289308176100634,-0.20916905444126072,0.034634272421814424,-0.20916905444126072,0.4577603143418468,0.9110512129380055,1.6018957345971565,0.641860465116279,0.009389671361502372,-0.09315616712441623,0.25,0.875,0.57130456,0.3263889,0.4857143,4.4166665,1.7843372,-1088515.0,-279305.0
3,0.027800000000000002,0.0412,0.0661,0.0718,0.07461062,3.860351e-06,2.8662818e-05,0.0298,0.037200000000000004,0.0304,0.0284,0.059500000000000004,0.042800000000000005,0.0303,0.0313,0.4050880626223093,-0.27079646017699116,-0.05254777070063695,-0.1942028985507246,0.03631697144690408,-0.1942028985507246,0.4417670682730923,0.9206128133704736,1.604368932038835,0.6495327102803738,0.019047619047619098,-0.0827157291965378,0.31944445,0.8402778,0.53386474,0.28501156,0.35801512,4.4652777,1.8986558,-1088525.0,-279305.0
5,0.023100000000000002,0.046200000000000005,0.0789,0.0925,0.07278003,2.4405836e-06,2.2461812e-05,0.0252,0.029400000000000003,0.026000000000000002,0.0235,0.07730000000000001,0.0449,0.0263,0.0269,0.5611814345991561,-0.3338139870223504,-0.010243277848911589,-0.33333333333333337,0.01630089619645756,-0.33333333333333337,0.6003460207612455,0.8529729729729729,1.7077922077922076,0.5144766146993319,-0.01427003293084525,-0.159027416666551,0.43055555,0.7847222,0.38826835,0.15075232,0.68684673,5.0069447,2.9984326,-1088645.0,-279005.0
5,0.0219,0.0371,0.06430000000000001,0.07250000000000001,0.054566175,2.7954488e-06,1.8659917e-05,0.0234,0.0322,0.0244,0.0228,0.0708,0.0354,0.0245,0.024900000000000002,0.49638802889576883,-0.3229927007299271,0.048112509252405566,-0.25762711864406784,0.023155132830436208,-0.25762711864406784,0.5360169491525424,0.886896551724138,1.7331536388140163,0.6186440677966102,-0.023448275862068966,-0.12002693061705537,0.4722222,0.7972222,0.41620344,0.17322531,0.66584766,4.7083335,3.0148673,-1088585.0,-279015.0
5,0.0238,0.043000000000000003,0.0792,0.08950000000000001,0.06510045,3.258127e-06,2.1311156e-05,0.024900000000000002,0.034300000000000004,0.025400000000000002,0.0234,0.0723,0.0397,0.0256,0.026500000000000003,0.557876414273281,-0.3509433962264151,-0.04554455445544556,-0.28742514970059885,0.023989531840651356,-0.28742514970059885,0.5798764342453663,0.8849162011173184,1.841860465116279,0.5994962216624685,-0.039903264812575626,-0.12226232646042956,0.625,0.7375,0.3757708,0.1412037,0.61017865,4.7708335,3.2944424,-1088565.0,-279025.0
